shipment_id,origin,destination,distance_km,cargo_type,vehicle_type,departure_time,hour,cargo_weight,traffic_level,weather,status,delay_hours
SHP03950,Chennai,Paris,3150.6,food,rail,2023-09-12 05:57,5,4758.5,0.21,cloudy,delivered,0.0
SHP03951,Paris,Chennai,2367.9,medicine,rail,2023-06-03 21:45,21,1557.4,0.39,cloudy,in_transit,0.0
SHP03952,Toronto,London,2887.8,clothing,air,2023-11-30 13:10,13,164.2,0.36,storm,delayed,14.28
SHP03953,Mumbai,Delhi,2159.6,food,rail,2023-11-30 23:33,23,9990.3,0.44,clear,delivered,0.0
SHP03954,Delhi,Tokyo,4303.8,general,van,2024-06-15 12:11,12,7373.2,0.62,rain,in_transit,0.0
SHP03955,Toronto,Cairo,2313.9,clothing,van,2024-10-07 20:23,20,9522.3,0.78,storm,delayed,15.45
SHP03956,Tokyo,Delhi,1899.2,general,van,2024-11-23 04:26,4,7581.8,0.95,cloudy,delivered,0.0
SHP03957,Houston,New York,4261.0,electronics,truck,2024-01-14 06:54,6,6395.5,0.56,cloudy,delayed,12.44
SHP03958,Cairo,London,4194.2,electronics,rail,2024-03-30 15:59,15,7595.5,0.88,rain,delayed,15.19
SHP03959,São Paulo,Sydney,2165.0,clothing,truck,2023-08-31 14:37,14,5417.6,0.21,storm,delayed,10.2
SHP03960,Nairobi,São Paulo,4858.4,food,van,2024-06-02 05:34,5,5552.5,1.0,storm,delayed,21.09
SHP03961,São Paulo,Kolkata,3308.1,medicine,air,2023-12-05 14:44,14,8465.9,0.81,rain,delayed,19.63
SHP03962,Cairo,Chicago,1422.2,food,rail,2023-04-27 05:40,5,9274.9,0.32,rain,delayed,8.31
SHP03963,Mumbai,Singapore,4827.0,medicine,rail,2024-02-22 08:43,8,8019.8,0.31,rain,delayed,18.2
SHP03964,Toronto,Chicago,697.9,general,truck,2024-04-03 02:35,2,539.2,0.78,fog,in_transit,0.0
SHP03965,Dubai,Bangkok,1388.7,electronics,truck,2024-01-29 21:54,21,2076.8,0.78,storm,delayed,10.77
SHP03966,Bangalore,Los Angeles,813.9,general,air,2023-01-16 09:44,9,4899.0,0.5,cloudy,in_transit,0.0
SHP03967,Cairo,Delhi,1302.8,medicine,truck,2024-01-04 12:38,12,6548.3,0.72,rain,delayed,8.51
SHP03968,Hyderabad,New York,3170.1,general,air,2024-09-20 09:04,9,2221.1,0.33,cloudy,in_transit,0.0
SHP03969,Sydney,Shanghai,4459.0,general,air,2023-02-01 16:04,16,8855.5,0.2,clear,delayed,9.77
SHP03970,Dubai,Cairo,954.7,medicine,air,2023-01-27 07:49,7,5162.3,0.61,fog,delayed,18.13
SHP03971,Shanghai,São Paulo,2577.4,food,rail,2023-08-03 15:08,15,8420.1,0.34,clear,delivered,0.0
SHP03972,Miami,Los Angeles,1140.8,general,van,2023-03-16 22:37,22,6871.1,0.6,clear,in_transit,0.0
SHP03973,Tokyo,Amsterdam,3522.3,electronics,air,2024-08-06 15:21,15,5174.9,0.83,fog,delayed,16.0
SHP03974,Shanghai,Chennai,2825.1,electronics,truck,2024-06-22 23:30,23,4680.3,0.68,rain,in_transit,0.0
SHP03975,Chennai,Kolkata,881.5,clothing,rail,2024-09-25 22:28,22,3937.7,0.37,rain,delayed,7.05
SHP03976,London,Chennai,751.4,clothing,truck,2024-04-03 00:19,0,7062.2,0.89,cloudy,delivered,0.0
SHP03977,Tokyo,Singapore,2801.9,electronics,rail,2024-09-17 05:01,5,2264.6,0.89,fog,delayed,14.35
SHP03978,New York,Kolkata,4340.9,medicine,air,2023-04-02 17:56,17,1118.9,0.66,storm,delayed,16.75
SHP03979,Delhi,Mumbai,4870.5,electronics,air,2024-09-08 21:53,21,7601.6,0.25,cloudy,delayed,12.22
SHP03980,Bangkok,Hyderabad,864.9,general,truck,2023-03-18 06:42,6,9554.4,0.34,fog,in_transit,0.0
SHP03981,Dubai,Amsterdam,123.9,food,air,2024-09-22 12:05,12,8178.0,0.23,cloudy,in_transit,0.0
SHP03982,Miami,Hyderabad,278.0,food,rail,2023-02-19 22:45,22,9563.7,0.21,storm,in_transit,0.0
SHP03983,São Paulo,Sydney,4448.4,food,van,2023-09-04 06:23,6,1209.1,0.52,clear,delayed,12.76
SHP03984,Kolkata,New York,4873.3,electronics,rail,2024-08-13 08:24,8,4905.0,0.23,clear,in_transit,0.0
SHP03985,Nairobi,Toronto,4743.3,electronics,van,2023-08-15 21:08,21,5957.7,0.55,clear,delayed,9.5
SHP03986,Singapore,Kolkata,1537.7,electronics,air,2023-11-13 02:40,2,3445.9,0.71,cloudy,delivered,0.0
SHP03987,Paris,Berlin,2861.0,medicine,air,2023-08-19 21:33,21,4857.1,0.36,rain,delivered,0.0
SHP03988,Tokyo,Mumbai,3542.6,electronics,rail,2023-04-15 12:09,12,4932.6,0.24,fog,delivered,0.0
SHP03989,Tokyo,Paris,3277.1,food,air,2024-01-07 00:53,0,2329.0,0.4,clear,delivered,0.0
SHP03990,New York,Shanghai,3611.4,food,air,2023-10-22 20:10,20,1067.0,0.28,clear,in_transit,0.0
SHP03991,Kolkata,Paris,929.0,electronics,air,2023-12-23 03:38,3,5520.7,0.68,storm,delayed,12.21
SHP03992,Mumbai,Bangkok,649.2,clothing,rail,2023-02-03 14:21,14,9199.5,0.79,clear,delivered,0.0
SHP03993,Houston,Tokyo,3206.6,electronics,rail,2024-02-15 03:56,3,6510.3,0.73,fog,delivered,0.0
SHP03994,London,Cairo,3060.1,clothing,rail,2024-03-11 17:56,17,8333.1,0.71,storm,delayed,18.8
SHP03995,Hyderabad,Mumbai,796.7,electronics,rail,2024-07-23 15:05,15,8301.2,0.51,clear,in_transit,0.0
SHP03996,Amsterdam,Tokyo,1945.3,food,truck,2023-09-16 09:50,9,7253.6,0.77,cloudy,in_transit,0.0
SHP03997,Sydney,Singapore,4684.5,food,rail,2023-08-12 02:55,2,3696.9,0.49,rain,delayed,12.3
SHP03998,Shanghai,Delhi,343.7,general,truck,2024-03-12 23:37,23,3119.6,0.36,rain,delayed,7.34
SHP03999,Berlin,Kolkata,4076.1,medicine,rail,2023-07-28 13:40,13,476.4,0.83,clear,delayed,18.17
SHP04000,Tokyo,Hyderabad,1379.2,electronics,truck,2023-09-28 22:27,22,4475.3,0.32,rain,delayed,8.33
SHP04001,Mumbai,Miami,1548.4,clothing,truck,2024-03-14 00:10,0,3693.8,0.47,cloudy,in_transit,0.0
SHP04002,Sydney,São Paulo,493.3,food,truck,2024-04-05 13:11,13,5505.3,0.93,cloudy,delayed,7.1
SHP04003,Bangalore,Tokyo,1912.9,electronics,truck,2024-02-02 07:28,7,458.1,0.82,storm,delayed,15.93
SHP04004,Hyderabad,Singapore,656.7,medicine,van,2023-08-05 19:47,19,6222.5,0.92,fog,delayed,17.04
SHP04005,Cairo,Shanghai,901.8,general,air,2024-10-29 21:22,21,9527.0,0.31,fog,delayed,8.27
SHP04006,Chicago,Amsterdam,1993.7,clothing,air,2024-01-21 08:29,8,8184.3,0.51,storm,delayed,13.81
SHP04007,Delhi,Singapore,1381.3,food,truck,2024-11-27 02:41,2,2553.4,0.99,rain,in_transit,0.0
SHP04008,New York,Miami,4425.7,general,van,2024-06-10 13:07,13,1528.1,0.48,clear,delayed,13.62
SHP04009,Chennai,Amsterdam,1268.2,medicine,rail,2024-11-30 10:09,10,2536.5,0.95,clear,delivered,0.0
SHP04010,Madrid,Dubai,677.3,electronics,truck,2023-12-24 05:33,5,8112.3,0.82,cloudy,delivered,0.0
SHP04011,London,Mumbai,4856.7,clothing,van,2023-01-16 23:42,23,2327.3,0.24,storm,delayed,19.76
SHP04012,Tokyo,Amsterdam,190.9,clothing,air,2024-04-20 12:37,12,6990.9,0.9,cloudy,in_transit,0.0
SHP04013,Toronto,Mumbai,1709.1,clothing,truck,2024-08-15 14:02,14,3604.6,0.59,storm,delivered,0.0
SHP04014,New York,Toronto,1459.0,clothing,truck,2023-11-13 07:32,7,8005.0,0.58,fog,delayed,11.13
SHP04015,Amsterdam,Paris,670.6,food,rail,2024-02-28 15:27,15,3213.2,0.93,storm,delayed,8.67
SHP04016,Singapore,Chicago,982.3,clothing,van,2023-06-18 22:30,22,1757.3,0.41,cloudy,delayed,8.81
SHP04017,Cairo,Delhi,1034.2,general,truck,2024-08-07 21:02,21,4149.8,0.81,rain,in_transit,0.0
SHP04018,Berlin,Bangalore,3457.6,food,van,2023-01-22 14:25,14,6553.6,0.38,storm,delivered,0.0
SHP04019,Chicago,Toronto,2781.8,clothing,truck,2023-12-29 23:40,23,5871.8,0.58,clear,delayed,5.87
SHP04020,Sydney,Berlin,1011.8,medicine,air,2023-09-04 14:16,14,4678.7,0.63,cloudy,delayed,10.45
SHP04021,Bangalore,Shanghai,4977.0,medicine,rail,2023-03-18 06:22,6,7185.9,0.84,fog,delayed,11.29
SHP04022,Kolkata,Houston,709.2,electronics,rail,2024-04-17 12:59,12,349.2,0.36,cloudy,delivered,0.0
SHP04023,Nairobi,Cairo,1221.9,food,rail,2023-05-04 08:52,8,9324.2,0.83,rain,delayed,16.17
SHP04024,Amsterdam,Miami,4523.3,medicine,truck,2024-10-29 03:49,3,5167.4,0.46,fog,delayed,11.2
SHP04025,Chicago,Paris,2419.8,electronics,truck,2024-07-12 20:33,20,2758.5,0.64,storm,delayed,19.81
SHP04026,Amsterdam,Singapore,3372.7,clothing,truck,2024-02-19 11:57,11,196.8,0.62,fog,delayed,13.07
SHP04027,Sydney,Berlin,4495.6,general,truck,2024-11-18 04:18,4,9485.2,0.85,rain,delayed,12.01
SHP04028,Tokyo,Hyderabad,2217.9,clothing,van,2023-09-26 22:24,22,9282.3,0.85,clear,delivered,0.0
SHP04029,London,Bangalore,1383.3,medicine,truck,2024-06-12 02:12,2,9117.9,0.81,fog,in_transit,0.0
SHP04030,Tokyo,Cairo,4978.6,food,rail,2023-01-07 20:14,20,7784.7,0.71,clear,in_transit,0.0
SHP04031,Berlin,Dubai,648.5,electronics,air,2023-10-21 15:26,15,5848.2,0.78,rain,delayed,9.18
SHP04032,São Paulo,Los Angeles,2819.4,electronics,van,2023-08-28 23:30,23,8891.7,0.33,cloudy,in_transit,0.0
SHP04033,Shanghai,Bangalore,1882.5,medicine,van,2024-01-09 22:32,22,2565.8,0.95,storm,delayed,18.6
SHP04034,Chicago,Tokyo,411.0,electronics,van,2023-09-08 16:19,16,9147.3,0.58,clear,delivered,0.0
SHP04035,Mumbai,Hyderabad,2603.4,food,truck,2024-04-28 05:26,5,5354.5,0.26,rain,delayed,10.33
SHP04036,Mumbai,Berlin,2979.5,clothing,air,2024-07-03 02:11,2,5156.2,0.39,storm,delayed,15.72
SHP04037,Paris,Bangkok,3275.8,food,van,2023-03-01 17:57,17,9658.9,0.83,cloudy,in_transit,0.0
SHP04038,Berlin,Houston,2903.6,medicine,rail,2023-09-08 13:37,13,7318.3,0.39,storm,in_transit,0.0
SHP04039,Delhi,Miami,920.2,food,air,2023-04-12 21:05,21,4375.0,0.91,rain,in_transit,0.0
SHP04040,Paris,Delhi,4106.2,clothing,air,2024-07-19 00:04,0,2866.4,0.59,storm,delivered,0.0
SHP04041,São Paulo,Bangalore,4258.9,general,truck,2023-09-19 09:28,9,9919.7,0.91,clear,delayed,19.85
SHP04042,Shanghai,London,3810.7,medicine,rail,2024-07-15 14:19,14,3364.3,0.35,storm,delivered,0.0
SHP04043,São Paulo,Bangalore,2450.3,medicine,van,2024-04-07 14:26,14,7064.6,0.98,clear,delayed,5.95
SHP04044,Bangkok,São Paulo,1725.9,electronics,van,2024-02-22 17:36,17,587.4,0.49,storm,delayed,20.91
SHP04045,Bangalore,Toronto,2123.1,general,rail,2024-10-21 07:56,7,4106.2,0.77,fog,delivered,0.0
SHP04046,Toronto,New York,2140.8,electronics,rail,2023-12-29 07:21,7,4583.6,0.77,fog,delivered,0.0
SHP04047,Singapore,Kolkata,3471.2,food,rail,2024-06-01 07:26,7,5403.7,0.74,clear,in_transit,0.0
SHP04048,Houston,Amsterdam,1629.1,general,van,2023-07-14 19:56,19,471.6,0.3,fog,delayed,12.35
SHP04049,Mumbai,London,1821.9,clothing,air,2024-10-17 01:09,1,9862.3,0.85,clear,delayed,5.37
SHP04050,Madrid,Dubai,2821.4,electronics,air,2023-04-22 23:00,23,4437.8,0.53,cloudy,delivered,0.0
SHP04051,Mumbai,Berlin,4186.8,general,truck,2023-11-08 06:31,6,991.3,0.33,rain,in_transit,0.0
SHP04052,Tokyo,Cairo,1939.1,food,truck,2023-01-16 16:26,16,6185.7,0.67,clear,in_transit,0.0
SHP04053,Miami,Cairo,3756.8,medicine,van,2024-11-25 02:15,2,6262.6,0.23,cloudy,delivered,0.0
SHP04054,Singapore,Amsterdam,989.9,electronics,truck,2024-02-18 11:28,11,3712.4,0.58,rain,in_transit,0.0
SHP04055,Bangkok,Kolkata,2820.7,electronics,air,2024-11-16 23:48,23,7863.7,0.52,clear,delivered,0.0
SHP04056,Madrid,Tokyo,1129.9,food,truck,2023-02-22 18:25,18,7810.2,0.8,clear,in_transit,0.0
SHP04057,Los Angeles,São Paulo,4321.3,food,van,2023-03-23 14:24,14,306.4,0.75,fog,delayed,11.27
SHP04058,São Paulo,New York,1945.4,clothing,truck,2024-06-06 02:18,2,2378.4,0.75,cloudy,delivered,0.0
SHP04059,Dubai,Houston,1707.9,food,rail,2023-09-27 12:50,12,3906.6,0.35,clear,in_transit,0.0
SHP04060,Los Angeles,Mumbai,1926.3,medicine,van,2024-10-06 09:38,9,9530.7,0.67,storm,delayed,17.08
SHP04061,Delhi,Singapore,3550.6,electronics,air,2023-11-24 16:35,16,2955.6,0.43,clear,delayed,11.61
SHP04062,Los Angeles,Paris,4694.6,general,air,2023-09-24 10:06,10,8039.8,0.51,cloudy,in_transit,0.0
SHP04063,Houston,Bangkok,377.0,medicine,van,2024-11-01 23:57,23,2162.1,0.22,storm,delivered,0.0
SHP04064,Amsterdam,London,4724.4,electronics,van,2023-03-28 06:17,6,3370.6,0.55,rain,delayed,13.81
SHP04065,Mumbai,Bangalore,2429.8,food,air,2024-02-01 17:31,17,9391.5,0.25,cloudy,delivered,0.0
SHP04066,New York,Miami,4331.2,medicine,air,2024-12-15 02:41,2,1180.7,0.83,rain,delayed,20.07
SHP04067,Paris,Los Angeles,2479.8,clothing,air,2024-05-13 19:23,19,6598.6,0.72,storm,delayed,13.0
SHP04068,Toronto,Kolkata,1429.4,general,air,2024-05-05 06:29,6,5934.6,0.58,clear,delivered,0.0
SHP04069,Singapore,Chennai,4064.4,electronics,rail,2023-12-09 08:42,8,9233.6,0.63,clear,delivered,0.0
SHP04070,Amsterdam,London,2843.1,general,van,2024-01-22 18:28,18,5757.1,0.96,fog,delayed,16.62
SHP04071,Chicago,Los Angeles,2485.8,general,air,2024-06-02 19:37,19,6065.0,0.21,fog,delivered,0.0
SHP04072,Paris,Dubai,4573.3,food,truck,2024-07-06 22:15,22,5882.4,0.8,rain,delivered,0.0
SHP04073,Dubai,Delhi,3466.3,food,rail,2024-04-22 08:11,8,627.6,0.31,fog,delayed,10.77
SHP04074,Madrid,Cairo,837.8,general,air,2023-03-07 01:38,1,2600.2,0.86,rain,delayed,11.62
SHP04075,Miami,Berlin,4533.7,clothing,rail,2023-04-03 19:15,19,1326.7,0.4,storm,delayed,20.94
SHP04076,Paris,Miami,2776.1,general,truck,2023-08-22 10:26,10,9501.4,0.69,storm,delayed,16.54
SHP04077,Mumbai,Singapore,3295.7,food,air,2024-05-06 14:00,14,3646.5,0.29,fog,in_transit,0.0
SHP04078,Nairobi,Dubai,3176.8,food,air,2024-04-07 19:59,19,6947.0,0.44,fog,delivered,0.0
SHP04079,Paris,Bangalore,3839.1,clothing,air,2023-03-10 16:25,16,4122.7,0.78,cloudy,delivered,0.0
SHP04080,Bangalore,Los Angeles,4520.0,medicine,air,2023-08-01 17:07,17,202.5,0.36,cloudy,delivered,0.0
SHP04081,Kolkata,Madrid,3455.7,general,air,2023-11-07 00:39,0,4083.8,0.49,rain,delivered,0.0
SHP04082,Houston,Mumbai,3910.9,medicine,air,2023-11-01 08:51,8,8189.5,0.97,cloudy,delayed,7.78
SHP04083,Amsterdam,Chennai,746.6,clothing,air,2023-06-24 01:57,1,6556.3,0.88,storm,in_transit,0.0
SHP04084,Berlin,Shanghai,901.2,electronics,truck,2024-11-21 18:10,18,3618.0,0.89,clear,delayed,10.87
SHP04085,Amsterdam,Sydney,1839.0,general,air,2024-09-25 13:38,13,479.6,0.26,clear,delayed,6.81
SHP04086,London,Paris,538.4,food,van,2023-11-04 00:17,0,9285.7,0.71,clear,delivered,0.0
SHP04087,São Paulo,Kolkata,2364.6,general,air,2023-04-06 20:51,20,4855.7,0.85,cloudy,in_transit,0.0
SHP04088,Nairobi,Paris,1208.4,food,air,2024-09-22 09:57,9,297.2,0.64,cloudy,delayed,11.25
SHP04089,Madrid,Miami,2029.3,clothing,truck,2024-02-29 22:42,22,8853.9,0.87,cloudy,delivered,0.0
SHP04090,Delhi,Cairo,2130.6,electronics,truck,2023-08-07 02:34,2,723.7,0.72,rain,delivered,0.0
SHP04091,Paris,São Paulo,984.9,clothing,rail,2023-05-24 06:16,6,3757.6,0.91,fog,delayed,15.26
SHP04092,Los Angeles,Cairo,411.4,electronics,van,2024-07-08 08:47,8,4604.1,0.34,fog,delayed,8.03
SHP04093,Sydney,Delhi,473.0,general,van,2024-12-23 16:57,16,1233.8,0.44,storm,delayed,13.48
SHP04094,Madrid,London,1764.3,food,van,2023-12-18 20:45,20,1341.2,0.99,fog,delayed,19.33
SHP04095,Los Angeles,Cairo,3267.9,clothing,truck,2023-09-12 16:18,16,7971.4,0.88,fog,delayed,8.81
SHP04096,Cairo,Berlin,3895.6,clothing,rail,2024-09-25 02:32,2,282.7,0.76,rain,delayed,14.44
SHP04097,Kolkata,São Paulo,1376.1,food,rail,2023-10-03 13:45,13,873.0,0.25,rain,delivered,0.0
SHP04098,Chennai,Kolkata,3158.8,food,air,2023-08-12 20:28,20,3349.1,0.83,cloudy,delayed,11.78
SHP04099,Madrid,Singapore,1437.1,food,van,2024-09-02 08:17,8,5515.8,0.75,cloudy,delayed,10.6
SHP04100,Mumbai,Bangalore,2963.8,medicine,van,2023-04-21 18:22,18,9562.8,0.65,clear,delayed,13.12
SHP04101,Madrid,São Paulo,1025.9,electronics,truck,2023-09-03 08:40,8,9461.4,0.8,cloudy,delayed,9.37
SHP04102,Chicago,Kolkata,223.0,food,rail,2024-12-27 11:45,11,9399.6,0.78,rain,delayed,7.62
SHP04103,Kolkata,Shanghai,1577.5,clothing,rail,2024-01-29 11:46,11,5509.0,0.38,fog,in_transit,0.0
SHP04104,Dubai,Paris,3051.6,food,van,2023-03-15 00:37,0,886.5,0.63,rain,delayed,12.43
SHP04105,Cairo,Houston,2780.0,general,van,2024-06-26 00:43,0,3467.0,0.34,storm,in_transit,0.0
SHP04106,Dubai,Houston,2640.3,electronics,truck,2024-07-28 19:35,19,8154.9,0.7,fog,delayed,12.39
SHP04107,Cairo,Sydney,2660.9,clothing,truck,2024-04-06 09:21,9,1657.9,0.46,fog,delivered,0.0
SHP04108,Mumbai,Paris,4569.8,clothing,truck,2024-07-01 20:32,20,3631.1,0.56,fog,delayed,13.31
SHP04109,Nairobi,Singapore,2805.6,electronics,van,2023-02-05 15:21,15,551.9,0.52,cloudy,in_transit,0.0
SHP04110,Houston,Amsterdam,1120.0,electronics,air,2023-09-23 17:16,17,9956.6,0.35,fog,delayed,14.18
SHP04111,Kolkata,Madrid,3182.7,food,rail,2023-01-14 21:30,21,6391.0,0.66,cloudy,delayed,6.66
SHP04112,Shanghai,Sydney,3158.3,electronics,truck,2023-03-11 05:03,5,7597.4,0.59,cloudy,delayed,11.98
SHP04113,Sydney,Bangkok,452.9,clothing,rail,2023-05-09 13:05,13,4209.6,0.54,fog,in_transit,0.0
SHP04114,Miami,Toronto,2908.4,food,van,2024-03-29 10:26,10,1438.3,0.76,rain,delayed,16.57
SHP04115,Paris,Chennai,4773.1,medicine,truck,2024-10-29 00:04,0,892.5,0.89,fog,delayed,12.02
SHP04116,Bangalore,New York,875.9,general,truck,2023-03-02 15:18,15,8092.7,0.51,clear,delivered,0.0
SHP04117,London,Delhi,2794.2,electronics,rail,2023-06-01 17:54,17,1054.6,0.59,cloudy,delayed,9.91
SHP04118,Amsterdam,Los Angeles,4200.2,food,rail,2024-04-30 03:02,3,577.6,0.51,fog,delayed,17.55
SHP04119,Bangkok,Paris,2508.1,clothing,van,2023-03-16 08:07,8,1267.0,0.25,storm,delayed,12.19
SHP04120,Dubai,Mumbai,2568.5,food,air,2024-09-27 17:46,17,7291.5,0.72,clear,delayed,9.82
SHP04121,Toronto,New York,3860.2,food,air,2024-10-15 21:27,21,5439.6,0.5,rain,delivered,0.0
SHP04122,Singapore,Mumbai,4443.4,medicine,air,2024-10-05 14:55,14,6369.0,0.8,rain,delivered,0.0
SHP04123,Dubai,Bangalore,4183.9,electronics,van,2024-05-09 16:18,16,7190.7,0.52,storm,delayed,18.14
SHP04124,Cairo,Delhi,2736.4,food,rail,2023-08-08 06:16,6,345.6,0.69,cloudy,in_transit,0.0
SHP04125,Nairobi,Houston,4258.4,electronics,truck,2023-06-07 12:49,12,3560.2,0.41,fog,delayed,16.15
SHP04126,Nairobi,São Paulo,3901.5,clothing,rail,2024-12-29 02:27,2,5337.1,0.47,cloudy,delayed,8.82
SHP04127,Kolkata,Sydney,1091.4,medicine,rail,2024-06-03 05:05,5,8034.9,0.34,fog,delayed,8.35
SHP04128,Paris,São Paulo,1316.2,electronics,truck,2023-09-22 17:59,17,5399.1,0.75,clear,in_transit,0.0
SHP04129,Chennai,London,3881.7,general,truck,2023-11-06 09:44,9,694.8,0.99,cloudy,delivered,0.0
SHP04130,Miami,Kolkata,554.5,medicine,air,2023-04-20 22:25,22,1146.5,0.65,storm,delivered,0.0
SHP04131,Los Angeles,Houston,4873.5,food,van,2023-03-29 10:09,10,4891.5,0.86,fog,delayed,23.12
SHP04132,Bangalore,Mumbai,2314.8,electronics,air,2024-06-30 13:33,13,2813.5,0.99,fog,in_transit,0.0
SHP04133,Amsterdam,Tokyo,4443.2,food,rail,2024-03-13 17:36,17,1995.2,0.57,rain,delivered,0.0
SHP04134,Hyderabad,New York,2350.9,clothing,air,2024-05-08 07:43,7,3801.9,0.51,storm,in_transit,0.0
SHP04135,Paris,Cairo,889.3,medicine,air,2023-01-31 03:16,3,8830.3,0.48,clear,in_transit,0.0
SHP04136,Sydney,Houston,4000.5,electronics,rail,2024-10-21 03:39,3,9465.2,0.78,storm,delayed,23.0
SHP04137,Paris,Kolkata,1195.6,food,air,2024-05-18 04:21,4,4243.8,0.76,storm,delayed,17.02
SHP04138,Bangkok,Dubai,4885.7,food,van,2023-08-24 16:49,16,1007.1,0.3,rain,in_transit,0.0
SHP04139,Los Angeles,Hyderabad,2783.0,general,truck,2023-11-25 23:44,23,4036.3,0.73,fog,in_transit,0.0
SHP04140,Mumbai,Dubai,2722.2,food,truck,2024-10-16 16:13,16,9317.5,0.42,rain,delivered,0.0
SHP04141,Paris,New York,2232.1,electronics,air,2024-03-29 19:40,19,2915.3,0.32,cloudy,delivered,0.0
SHP04142,Chennai,Toronto,2179.6,clothing,van,2023-04-07 17:31,17,2490.0,0.69,rain,delayed,13.74
SHP04143,Amsterdam,Kolkata,3053.3,medicine,van,2024-02-05 16:15,16,5272.7,0.22,rain,in_transit,0.0
SHP04144,Singapore,Madrid,610.8,medicine,truck,2024-07-23 09:22,9,5309.5,0.32,rain,delayed,8.6
SHP04145,Miami,London,1193.9,medicine,rail,2024-06-17 03:08,3,9124.2,0.51,storm,delayed,11.11
SHP04146,Berlin,Mumbai,1354.9,electronics,air,2023-09-16 08:58,8,4310.7,0.77,fog,in_transit,0.0
SHP04147,Amsterdam,Los Angeles,4239.5,clothing,rail,2023-04-28 13:37,13,758.7,0.5,cloudy,delayed,11.69
SHP04148,Paris,Chicago,3469.6,medicine,rail,2023-12-02 08:41,8,388.7,0.7,fog,delayed,18.38
SHP04149,Bangkok,Mumbai,1836.8,clothing,rail,2024-11-30 10:45,10,9554.5,0.59,storm,delayed,20.16
SHP04150,Shanghai,Houston,2636.5,electronics,van,2024-07-12 21:15,21,1870.1,0.55,clear,in_transit,0.0
SHP04151,London,Chicago,3072.6,general,van,2024-10-14 04:58,4,3686.8,0.43,rain,in_transit,0.0
SHP04152,Chicago,Mumbai,3350.5,food,van,2023-11-13 03:31,3,7031.7,0.48,fog,delayed,14.76
SHP04153,Nairobi,Berlin,583.7,general,truck,2023-02-03 20:06,20,6768.5,0.57,rain,delayed,6.73
SHP04154,Bangkok,São Paulo,3434.5,electronics,van,2024-08-13 16:52,16,9412.5,0.45,cloudy,delayed,12.8
SHP04155,Shanghai,Toronto,140.2,electronics,van,2024-04-14 15:04,15,8877.8,0.98,cloudy,delivered,0.0
SHP04156,Chicago,Sydney,2559.3,food,van,2024-09-08 00:53,0,1051.5,0.56,storm,delayed,11.76
SHP04157,Singapore,Berlin,168.6,general,truck,2024-11-03 06:01,6,5991.5,0.33,storm,in_transit,0.0
SHP04158,Chicago,Berlin,4157.8,general,air,2023-11-30 17:47,17,426.1,0.76,rain,delayed,15.29
SHP04159,Los Angeles,Berlin,1677.6,clothing,rail,2024-07-22 14:08,14,241.1,0.33,storm,delayed,12.87
SHP04160,Chicago,Madrid,2156.9,clothing,truck,2023-01-14 17:00,17,5838.2,0.22,rain,in_transit,0.0
SHP04161,Mumbai,Toronto,1312.4,electronics,rail,2023-07-19 14:34,14,5506.9,0.52,cloudy,delivered,0.0
SHP04162,Bangkok,Hyderabad,3951.3,medicine,truck,2023-07-15 00:29,0,708.0,0.89,clear,delayed,18.0
SHP04163,Cairo,Los Angeles,2898.4,medicine,van,2023-07-29 22:37,22,3846.8,0.72,fog,delayed,23.46
SHP04164,New York,Berlin,438.6,electronics,truck,2024-04-01 00:53,0,4598.0,0.31,cloudy,delivered,0.0
SHP04165,Kolkata,São Paulo,2837.2,medicine,rail,2024-07-04 07:19,7,1758.2,0.91,storm,delayed,21.71
SHP04166,Singapore,Nairobi,4488.7,general,air,2024-10-22 20:17,20,3305.7,0.69,storm,delayed,19.31
SHP04167,Kolkata,Nairobi,3891.9,medicine,van,2024-01-04 11:54,11,5091.1,0.56,storm,in_transit,0.0
SHP04168,Berlin,Los Angeles,3308.5,general,truck,2024-03-21 02:42,2,364.8,0.46,storm,delivered,0.0
SHP04169,New York,London,190.9,medicine,air,2023-03-30 08:46,8,6054.4,0.81,storm,delivered,0.0
SHP04170,Bangalore,Houston,2393.3,food,van,2024-10-29 01:11,1,5998.4,0.93,fog,delayed,15.42
SHP04171,Toronto,São Paulo,569.8,food,rail,2024-07-08 02:51,2,5668.0,0.69,clear,delayed,8.94
SHP04172,Bangkok,Hyderabad,2615.3,food,rail,2024-07-02 23:30,23,5910.4,0.23,rain,delayed,8.92
SHP04173,Hyderabad,Houston,1000.9,general,air,2023-12-21 23:34,23,9802.5,0.59,clear,delayed,11.46
SHP04174,Mumbai,Bangalore,2831.5,electronics,rail,2024-04-12 00:05,0,9044.1,0.43,storm,delayed,15.39
SHP04175,Cairo,Sydney,3355.5,food,air,2023-11-26 21:09,21,1375.6,0.48,storm,delivered,0.0
SHP04176,Bangkok,Los Angeles,2551.1,general,rail,2024-03-10 19:46,19,114.2,0.47,clear,in_transit,0.0
SHP04177,Kolkata,Nairobi,1134.2,medicine,rail,2024-12-21 05:18,5,6490.7,0.75,storm,in_transit,0.0
SHP04178,Mumbai,Hyderabad,4868.2,food,truck,2024-08-08 22:02,22,8973.1,0.56,fog,delayed,16.5
SHP04179,São Paulo,Berlin,3927.4,electronics,rail,2024-04-29 22:31,22,8392.6,0.63,cloudy,delayed,13.09
